river,date2,flow
WEST BROOK,12/30/2003,0.605891543
WEST BROOK,12/31/2003,0.589572906
WEST BROOK,1/1/2004,0.505739662
WEST BROOK,1/2/2004,0.447849361
WEST BROOK,1/3/2004,0.490134686
WEST BROOK,1/4/2004,0.634708893
WEST BROOK,1/5/2004,0.651321877
WEST BROOK,1/6/2004,0.486252224
WEST BROOK,1/7/2004,0.362581446
WEST BROOK,1/8/2004,0.333988387
WEST BROOK,1/9/2004,0.369818604
WEST BROOK,1/10/2004,0.388063158
WEST BROOK,1/11/2004,0.388063158
WEST BROOK,1/12/2004,0.388063158
WEST BROOK,1/13/2004,0.369818604
WEST BROOK,1/14/2004,0.333988387
WEST BROOK,1/15/2004,0.299076129
WEST BROOK,1/16/2004,0.281980594
WEST BROOK,1/17/2004,0.265135156
WEST BROOK,1/18/2004,0.248547807
WEST BROOK,1/19/2004,0.232227207
WEST BROOK,1/20/2004,0.216182772
WEST BROOK,1/21/2004,0.20042479
WEST BROOK,1/22/2004,0.184964552
WEST BROOK,1/23/2004,0.184964552
WEST BROOK,1/24/2004,0.169814527
WEST BROOK,1/25/2004,0.15498856
WEST BROOK,1/26/2004,0.169814527
WEST BROOK,1/27/2004,0.184964552
WEST BROOK,1/28/2004,0.216182772
WEST BROOK,1/29/2004,0.232227207
WEST BROOK,1/30/2004,0.216182772
WEST BROOK,1/31/2004,0.184964552
WEST BROOK,2/1/2004,0.184964552
WEST BROOK,2/2/2004,0.169814527
WEST BROOK,2/3/2004,0.169814527
WEST BROOK,2/4/2004,0.15498856
WEST BROOK,2/5/2004,0.15498856
WEST BROOK,2/6/2004,0.140502143
WEST BROOK,2/7/2004,0.15498856
WEST BROOK,2/8/2004,0.134806487
WEST BROOK,2/9/2004,0.109916921
WEST BROOK,2/10/2004,0.10722978
WEST BROOK,2/11/2004,0.104559023
WEST BROOK,2/12/2004,0.099267519
WEST BROOK,2/13/2004,0.096647217
WEST BROOK,2/14/2004,0.096647217
WEST BROOK,2/15/2004,0.091458686
WEST BROOK,2/16/2004,0.088890951
WEST BROOK,2/17/2004,0.086341246
WEST BROOK,2/18/2004,0.083809842
WEST BROOK,2/19/2004,0.081297019
WEST BROOK,2/20/2004,0.078803067
WEST BROOK,2/21/2004,0.078803067
WEST BROOK,2/22/2004,0.081297019
WEST BROOK,2/23/2004,0.078803067
WEST BROOK,2/24/2004,0.078803067
WEST BROOK,2/25/2004,0.083809842
WEST BROOK,2/26/2004,0.078803067
WEST BROOK,2/27/2004,0.078803067
WEST BROOK,2/28/2004,0.081297019
WEST BROOK,2/29/2004,0.094044192
WEST BROOK,3/1/2004,0.126372742
WEST BROOK,3/2/2004,0.219369086
WEST BROOK,3/3/2004,0.494024692
WEST BROOK,3/4/2004,0.358976041
WEST BROOK,3/5/2004,0.271842822
WEST BROOK,3/6/2004,0.490134686
WEST BROOK,3/7/2004,0.455467813
WEST BROOK,3/8/2004,0.309450394
WEST BROOK,3/9/2004,0.232227207
WEST BROOK,3/10/2004,0.203552944
WEST BROOK,3/11/2004,0.219369086
WEST BROOK,3/12/2004,0.238722853
WEST BROOK,3/13/2004,0.194204296
WEST BROOK,3/14/2004,0.172819072
WEST BROOK,3/15/2004,0.184964552
WEST BROOK,3/16/2004,0.191112149
WEST BROOK,3/17/2004,0.181909309
WEST BROOK,3/18/2004,0.169814527
WEST BROOK,3/19/2004,0.157927112
WEST BROOK,3/20/2004,0.15498856
WEST BROOK,3/21/2004,0.261796772
WEST BROOK,3/22/2004,0.251844224
WEST BROOK,3/23/2004,0.181909309
WEST BROOK,3/24/2004,0.191112149
WEST BROOK,3/25/2004,0.251844224
WEST BROOK,3/26/2004,0.421435411
WEST BROOK,3/27/2004,0.935051528
WEST BROOK,3/28/2004,0.748832216
WEST BROOK,3/29/2004,0.494024692
WEST BROOK,3/30/2004,0.377090598
WEST BROOK,3/31/2004,1.522168697
WEST BROOK,4/1/2004,7.420197293
WEST BROOK,4/2/2004,8.731513504
WEST BROOK,4/3/2004,1.864153054
WEST BROOK,4/4/2004,1.26137974
WEST BROOK,4/5/2004,0.935051528
WEST BROOK,4/6/2004,0.659667599
WEST BROOK,4/7/2004,0.545267734
WEST BROOK,4/8/2004,0.47079842
WEST BROOK,4/9/2004,0.406520177
WEST BROOK,4/10/2004,0.355379478
WEST BROOK,4/11/2004,0.312927632
WEST BROOK,4/12/2004,0.29220839
WEST BROOK,4/13/2004,1.43559939
WEST BROOK,4/14/2004,3.550242274
WEST BROOK,4/15/2004,1.121333322
WEST BROOK,4/16/2004,0.668039247
WEST BROOK,4/17/2004,0.529369252
WEST BROOK,4/18/2004,0.451654655
WEST BROOK,4/19/2004,0.399112199
WEST BROOK,4/20/2004,0.344643304
WEST BROOK,4/21/2004,0.302524587
WEST BROOK,4/22/2004,0.278591252
WEST BROOK,4/23/2004,0.585510347
WEST BROOK,4/24/2004,0.513586808
WEST BROOK,4/25/2004,0.358976041
WEST BROOK,4/26/2004,1.17879359
WEST BROOK,4/27/2004,1.154766456
WEST BROOK,4/28/2004,0.545267734
WEST BROOK,4/29/2004,0.406520177
WEST BROOK,4/30/2004,0.351791804
WEST BROOK,5/1/2004,0.312927632
WEST BROOK,5/2/2004,0.288789224
WEST BROOK,5/3/2004,0.337530917
WEST BROOK,5/4/2004,0.86292413
WEST BROOK,5/5/2004,0.432707515
WEST BROOK,5/6/2004,0.348213063
WEST BROOK,5/7/2004,0.285379938
WEST BROOK,5/8/2004,0.235469547
WEST BROOK,5/9/2004,0.261796772
WEST BROOK,5/10/2004,0.281980594
WEST BROOK,5/11/2004,0.235469547
WEST BROOK,5/12/2004,0.197308542
WEST BROOK,5/13/2004,0.172819072
WEST BROOK,5/14/2004,0.152063585
WEST BROOK,5/15/2004,0.146254895
WEST BROOK,5/16/2004,0.146254895
WEST BROOK,5/17/2004,0.126372742
WEST BROOK,5/18/2004,0.120825307
WEST BROOK,5/19/2004,0.172819072
WEST BROOK,5/20/2004,0.126372742
WEST BROOK,5/21/2004,0.112620241
WEST BROOK,5/22/2004,0.109916921
WEST BROOK,5/23/2004,0.123591405
WEST BROOK,5/24/2004,0.15498856
WEST BROOK,5/25/2004,0.410236633
WEST BROOK,5/26/2004,0.268483861
WEST BROOK,5/27/2004,0.697541809
WEST BROOK,5/28/2004,0.388063158
WEST BROOK,5/29/2004,0.285379938
WEST BROOK,5/30/2004,0.181909309
WEST BROOK,5/31/2004,0.146254895
WEST BROOK,6/1/2004,0.309450394
WEST BROOK,6/2/2004,0.505739662
WEST BROOK,6/3/2004,0.380739551
WEST BROOK,6/4/2004,0.222566769
WEST BROOK,6/5/2004,0.166822939
WEST BROOK,6/6/2004,0.140502143
WEST BROOK,6/7/2004,0.134806487
WEST BROOK,6/8/2004,0.118074625
WEST BROOK,6/9/2004,0.104559023
WEST BROOK,6/10/2004,0.152063585
WEST BROOK,6/11/2004,0.126372742
WEST BROOK,6/12/2004,0.091458686
WEST BROOK,6/13/2004,0.076328289
WEST BROOK,6/14/2004,0.076328289
WEST BROOK,6/15/2004,0.076328289
WEST BROOK,6/16/2004,0.05956995
WEST BROOK,6/17/2004,0.052711677
WEST BROOK,6/18/2004,0.052711677
WEST BROOK,6/19/2004,0.061900888
WEST BROOK,6/20/2004,0.048256424
WEST BROOK,6/21/2004,0.041759833
WEST BROOK,6/22/2004,0.035502161
WEST BROOK,6/23/2004,0.039646458
WEST BROOK,6/24/2004,0.03147316
WEST BROOK,6/25/2004,0.025662214
WEST BROOK,6/26/2004,0.048256424
WEST BROOK,6/27/2004,0.050472015
WEST BROOK,6/28/2004,0.033472816
WEST BROOK,6/29/2004,0.035502161
WEST BROOK,6/30/2004,0.029504141
WEST BROOK,7/1/2004,0.027566786
WEST BROOK,7/2/2004,0.037560314
WEST BROOK,7/3/2004,0.025662214
WEST BROOK,7/4/2004,0.018398087
WEST BROOK,7/5/2004,0.039646458
WEST BROOK,7/6/2004,0.175836459
WEST BROOK,7/7/2004,0.061900888
WEST BROOK,7/8/2004,0.076328289
WEST BROOK,7/9/2004,0.052711677
WEST BROOK,7/10/2004,0.033472816
WEST BROOK,7/11/2004,0.023791645
WEST BROOK,7/12/2004,0.02015802
WEST BROOK,7/13/2004,0.023791645
WEST BROOK,7/14/2004,0.03147316
WEST BROOK,7/15/2004,0.050472015
WEST BROOK,7/16/2004,0.052711677
WEST BROOK,7/17/2004,0.029504141
WEST BROOK,7/18/2004,0.02195642
WEST BROOK,7/19/2004,0.086341246
WEST BROOK,7/20/2004,0.118074625
WEST BROOK,7/21/2004,0.052711677
WEST BROOK,7/22/2004,0.035502161
WEST BROOK,7/23/2004,0.03147316
WEST BROOK,7/24/2004,0.033472816
WEST BROOK,7/25/2004,0.023791645
WEST BROOK,7/26/2004,0.018398087
WEST BROOK,7/27/2004,0.02195642
WEST BROOK,7/28/2004,0.140502143
WEST BROOK,7/29/2004,0.081297019
WEST BROOK,7/30/2004,0.046065464
WEST BROOK,7/31/2004,0.033472816
WEST BROOK,8/1/2004,0.094044192
WEST BROOK,8/2/2004,0.081297019
WEST BROOK,8/3/2004,0.046065464
WEST BROOK,8/4/2004,0.037560314
WEST BROOK,8/5/2004,0.083809842
WEST BROOK,8/6/2004,0.061900888
WEST BROOK,8/7/2004,0.035502161
WEST BROOK,8/8/2004,0.029504141
WEST BROOK,8/9/2004,0.025662214
WEST BROOK,8/10/2004,0.02015802
WEST BROOK,8/11/2004,0.02195642
WEST BROOK,8/12/2004,0.061900888
WEST BROOK,8/13/2004,0.109916921
WEST BROOK,8/14/2004,0.157927112
WEST BROOK,8/15/2004,0.091458686
WEST BROOK,8/16/2004,0.088890951
WEST BROOK,8/17/2004,0.126372742
WEST BROOK,8/18/2004,0.073873
WEST BROOK,8/19/2004,0.052711677
WEST BROOK,8/20/2004,0.043899724
WEST BROOK,8/21/2004,0.565301372
WEST BROOK,8/22/2004,0.309450394
WEST BROOK,8/23/2004,0.118074625
WEST BROOK,8/24/2004,0.071437529
WEST BROOK,8/25/2004,0.052711677
WEST BROOK,8/26/2004,0.043899724
WEST BROOK,8/27/2004,0.037560314
WEST BROOK,8/28/2004,0.03147316
WEST BROOK,8/29/2004,0.029504141
WEST BROOK,8/30/2004,0.029504141
WEST BROOK,8/31/2004,0.041759833
WEST BROOK,9/1/2004,0.029504141
WEST BROOK,9/2/2004,0.023791645
WEST BROOK,9/3/2004,0.018398087
WEST BROOK,9/4/2004,0.02015802
WEST BROOK,9/5/2004,0.018398087
WEST BROOK,9/6/2004,0.015001215
WEST BROOK,9/7/2004,0.013368709
WEST BROOK,9/8/2004,0.018398087
WEST BROOK,9/9/2004,0.744524165
WEST BROOK,9/10/2004,0.391737728
WEST BROOK,9/11/2004,0.126372742
WEST BROOK,9/12/2004,0.076328289
WEST BROOK,9/13/2004,0.057261132
WEST BROOK,9/14/2004,0.043899724
WEST BROOK,9/15/2004,0.037560314
WEST BROOK,9/16/2004,0.033472816
WEST BROOK,9/17/2004,0.039646458
WEST BROOK,9/18/2004,2.22228312
WEST BROOK,9/19/2004,0.701781817
WEST BROOK,9/20/2004,0.245262058
WEST BROOK,9/21/2004,0.160879109
WEST BROOK,9/22/2004,0.118074625
WEST BROOK,9/23/2004,0.094044192
WEST BROOK,9/24/2004,0.081297019
WEST BROOK,9/25/2004,0.073873
WEST BROOK,9/26/2004,0.06662742
WEST BROOK,9/27/2004,0.054974882
WEST BROOK,9/28/2004,0.521463413
WEST BROOK,9/29/2004,1.929099796
WEST BROOK,9/30/2004,0.497922209
WEST BROOK,10/1/2004,0.281980594
WEST BROOK,10/2/2004,0.203552944
WEST BROOK,10/3/2004,0.20042479
WEST BROOK,10/4/2004,0.157927112
WEST BROOK,10/5/2004,0.140502143
WEST BROOK,10/6/2004,0.120825307
WEST BROOK,10/7/2004,0.112620241
WEST BROOK,10/8/2004,0.104559023
WEST BROOK,10/9/2004,0.099267519
WEST BROOK,10/10/2004,0.094044192
WEST BROOK,10/11/2004,0.096647217
WEST BROOK,10/12/2004,0.083809842
WEST BROOK,10/13/2004,0.078803067
WEST BROOK,10/14/2004,0.076328289
WEST BROOK,10/15/2004,0.140502143
WEST BROOK,10/16/2004,0.689080711
WEST BROOK,10/17/2004,0.255151238
WEST BROOK,10/18/2004,0.166822939
WEST BROOK,10/19/2004,0.466954138
WEST BROOK,10/20/2004,0.463117588
WEST BROOK,10/21/2004,0.251844224
WEST BROOK,10/22/2004,0.203552944
WEST BROOK,10/23/2004,0.175836459
WEST BROOK,10/24/2004,0.160879109
WEST BROOK,10/25/2004,0.152063585
WEST BROOK,10/26/2004,0.140502143
WEST BROOK,10/27/2004,0.131980448
WEST BROOK,10/28/2004,0.126372742
WEST BROOK,10/29/2004,0.120825307
WEST BROOK,10/30/2004,0.120825307
WEST BROOK,10/31/2004,0.140502143
WEST BROOK,11/1/2004,0.123591405
WEST BROOK,11/2/2004,0.112620241
WEST BROOK,11/3/2004,0.112620241
WEST BROOK,11/4/2004,0.11533954
WEST BROOK,11/5/2004,0.351791804
WEST BROOK,11/6/2004,0.197308542
WEST BROOK,11/7/2004,0.15498856
WEST BROOK,11/8/2004,0.131980448
WEST BROOK,11/9/2004,0.118074625
WEST BROOK,11/10/2004,0.109916921
WEST BROOK,11/11/2004,0.109916921
WEST BROOK,11/12/2004,0.112620241
WEST BROOK,11/13/2004,0.118074625
WEST BROOK,11/14/2004,0.112620241
WEST BROOK,11/15/2004,0.11533954
WEST BROOK,11/16/2004,0.120825307
WEST BROOK,11/17/2004,0.11533954
WEST BROOK,11/18/2004,0.109916921
WEST BROOK,11/19/2004,0.104559023
WEST BROOK,11/20/2004,0.099267519
WEST BROOK,11/21/2004,0.137647103
WEST BROOK,11/22/2004,0.137647103
WEST BROOK,11/23/2004,0.120825307
WEST BROOK,11/24/2004,0.131980448
WEST BROOK,11/25/2004,0.517521442
WEST BROOK,11/26/2004,0.251844224
WEST BROOK,11/27/2004,0.172819072
WEST BROOK,11/28/2004,1.013207684
WEST BROOK,11/29/2004,1.092869033
WEST BROOK,11/30/2004,0.42518468
WEST BROOK,12/1/2004,1.537573568
WEST BROOK,12/2/2004,0.953302567
WEST BROOK,12/3/2004,0.517521442
WEST BROOK,12/4/2004,0.391737728
WEST BROOK,12/5/2004,0.341082572
WEST BROOK,12/6/2004,0.288789224
WEST BROOK,12/7/2004,0.344643304
WEST BROOK,12/8/2004,0.91688728
WEST BROOK,12/9/2004,0.601801671
WEST BROOK,12/10/2004,0.827399275
WEST BROOK,12/11/2004,1.778413535
WEST BROOK,12/12/2004,0.783513859
WEST BROOK,12/13/2004,0.553259944
WEST BROOK,12/14/2004,0.440262503
WEST BROOK,12/15/2004,0.32341604
WEST BROOK,12/16/2004,0.299076129
WEST BROOK,12/17/2004,0.295637378
WEST BROOK,12/18/2004,0.251844224
WEST BROOK,12/19/2004,0.248547807
WEST BROOK,12/20/2004,0.222566769
WEST BROOK,12/21/2004,0.373450268
WEST BROOK,12/22/2004,0.501827209
WEST BROOK,12/23/2004,1.064585084
WEST BROOK,12/24/2004,1.950869114
WEST BROOK,12/25/2004,0.533333063
WEST BROOK,12/26/2004,0.380739551
WEST BROOK,12/27/2004,0.309450394
WEST BROOK,12/28/2004,0.41396135
WEST BROOK,12/29/2004,0.312927632
WEST BROOK,12/30/2004,0.278591252
WEST BROOK,12/31/2004,0.248547807
WEST BROOK,1/1/2005,0.255151238
WEST BROOK,1/2/2005,0.235469547
WEST BROOK,1/3/2005,0.288789224
WEST BROOK,1/4/2005,0.647158792
WEST BROOK,1/5/2005,0.402812019
WEST BROOK,1/6/2005,0.32341604
WEST BROOK,1/7/2005,0.319910509
WEST BROOK,1/8/2005,0.275211973
WEST BROOK,1/9/2005,0.278591252
WEST BROOK,1/10/2005,0.245262058
WEST BROOK,1/11/2005,0.228995911
WEST BROOK,1/12/2005,0.271842822
WEST BROOK,1/13/2005,0.388063158
WEST BROOK,1/14/2005,2.618569309
WEST BROOK,1/15/2005,1.271185112
WEST BROOK,1/16/2005,0.61820168
WEST BROOK,1/17/2005,0.482377335
WEST BROOK,1/18/2005,0.444051966
WEST BROOK,1/19/2005,0.309450394
WEST BROOK,1/20/2005,0.29220839
WEST BROOK,1/21/2005,0.29220839
WEST BROOK,1/22/2005,0.29220839
WEST BROOK,1/23/2005,0.309450394
WEST BROOK,1/24/2005,0.341082572
WEST BROOK,1/25/2005,0.261796772
WEST BROOK,1/26/2005,0.232227207
WEST BROOK,1/27/2005,0.216182772
WEST BROOK,1/28/2005,0.216182772
WEST BROOK,1/29/2005,0.232227207
WEST BROOK,1/30/2005,0.20042479
WEST BROOK,1/31/2005,0.20042479
WEST BROOK,2/1/2005,0.20042479
WEST BROOK,2/2/2005,0.1880322
WEST BROOK,2/3/2005,0.20042479
WEST BROOK,2/4/2005,0.146254895
WEST BROOK,2/5/2005,0.238722853
WEST BROOK,2/6/2005,0.1880322
WEST BROOK,2/7/2005,0.169814527
WEST BROOK,2/8/2005,0.166822939
WEST BROOK,2/9/2005,0.184964552
WEST BROOK,2/10/2005,0.948731717
WEST BROOK,2/11/2005,0.557266697
WEST BROOK,2/12/2005,0.319910509
WEST BROOK,2/13/2005,0.248547807
WEST BROOK,2/14/2005,0.213007914
WEST BROOK,2/15/2005,0.609988184
WEST BROOK,2/16/2005,0.647158792
WEST BROOK,2/17/2005,0.735926362
WEST BROOK,2/18/2005,0.391737728
WEST BROOK,2/19/2005,0.295637378
WEST BROOK,2/20/2005,0.302524587
WEST BROOK,2/21/2005,0.238722853
WEST BROOK,2/22/2005,0.245262058
WEST BROOK,2/23/2005,0.222566769
WEST BROOK,2/24/2005,0.216182772
WEST BROOK,2/25/2005,0.20669291
WEST BROOK,2/26/2005,0.213007914
WEST BROOK,2/27/2005,0.194204296
WEST BROOK,2/28/2005,0.20042479
WEST BROOK,3/1/2005,0.178866575
WEST BROOK,3/2/2005,0.172819072
WEST BROOK,3/3/2005,0.181909309
WEST BROOK,3/4/2005,0.181909309
WEST BROOK,3/5/2005,0.169814527
WEST BROOK,3/6/2005,0.15498856
WEST BROOK,3/7/2005,0.149152318
WEST BROOK,3/8/2005,0.228995911
WEST BROOK,3/9/2005,0.219369086
WEST BROOK,3/10/2005,0.228995911
WEST BROOK,3/11/2005,0.20042479
WEST BROOK,3/12/2005,0.160879109
WEST BROOK,3/13/2005,0.149152318
WEST BROOK,3/14/2005,0.152063585
WEST BROOK,3/15/2005,0.146254895
WEST BROOK,3/16/2005,0.149152318
WEST BROOK,3/17/2005,0.149152318
WEST BROOK,3/18/2005,0.160879109
WEST BROOK,3/19/2005,0.166822939
WEST BROOK,3/20/2005,0.172819072
WEST BROOK,3/21/2005,0.191112149
WEST BROOK,3/22/2005,0.258468776
WEST BROOK,3/23/2005,0.281980594
WEST BROOK,3/24/2005,0.238722853
WEST BROOK,3/25/2005,0.213007914
WEST BROOK,3/26/2005,0.225775738
WEST BROOK,3/27/2005,0.255151238
WEST BROOK,3/28/2005,1.078704366
WEST BROOK,3/29/2005,7.119398375
WEST BROOK,3/30/2005,2.933404994
WEST BROOK,3/31/2005,2.160605026
WEST BROOK,4/1/2005,2.284383152
WEST BROOK,4/2/2005,5.451773731
WEST BROOK,4/3/2005,14.35655947
WEST BROOK,4/4/2005,2.789755272
WEST BROOK,4/5/2005,1.620367874
WEST BROOK,4/6/2005,1.236947947
WEST BROOK,4/7/2005,1.045830504
WEST BROOK,4/8/2005,0.912359881
WEST BROOK,4/9/2005,0.689080711
WEST BROOK,4/10/2005,0.573364099
WEST BROOK,4/11/2005,0.466954138
WEST BROOK,4/12/2005,0.395420755
WEST BROOK,4/13/2005,0.355379478
WEST BROOK,4/14/2005,0.32341604
WEST BROOK,4/15/2005,0.281980594
WEST BROOK,4/16/2005,0.265135156
WEST BROOK,4/17/2005,0.255151238
WEST BROOK,4/18/2005,0.222566769
WEST BROOK,4/19/2005,0.197308542
WEST BROOK,4/20/2005,0.1880322
WEST BROOK,4/21/2005,0.175836459
WEST BROOK,4/22/2005,0.166822939
WEST BROOK,4/23/2005,0.41396135
WEST BROOK,4/24/2005,6.308287631
WEST BROOK,4/25/2005,1.232075659
WEST BROOK,4/26/2005,0.638852278
WEST BROOK,4/27/2005,0.876339613
WEST BROOK,4/28/2005,1.757133992
WEST BROOK,4/29/2005,0.770463247
WEST BROOK,4/30/2005,0.676436655
WEST BROOK,5/1/2005,0.99006163
WEST BROOK,5/2/2005,0.581454677
WEST BROOK,5/3/2005,0.517521442
WEST BROOK,5/4/2005,0.41396135
WEST BROOK,5/5/2005,0.362581446
WEST BROOK,5/6/2005,0.319910509
WEST BROOK,5/7/2005,0.305982693
WEST BROOK,5/8/2005,0.299076129
WEST BROOK,5/9/2005,0.268483861
WEST BROOK,5/10/2005,0.258468776
WEST BROOK,5/11/2005,0.219369086
WEST BROOK,5/12/2005,0.191112149
WEST BROOK,5/13/2005,0.169814527
WEST BROOK,5/14/2005,0.163844426
WEST BROOK,5/15/2005,0.163844426
WEST BROOK,5/16/2005,0.163844426
WEST BROOK,5/17/2005,0.146254895
WEST BROOK,5/18/2005,0.131980448
WEST BROOK,5/19/2005,0.129169146
WEST BROOK,5/20/2005,0.118074625
WEST BROOK,5/21/2005,0.112620241
WEST BROOK,5/22/2005,0.143371456
WEST BROOK,5/23/2005,0.143371456
WEST BROOK,5/24/2005,0.358976041
WEST BROOK,5/25/2005,0.373450268
WEST BROOK,5/26/2005,0.319910509
WEST BROOK,5/27/2005,0.268483861
WEST BROOK,5/28/2005,0.326930898
WEST BROOK,5/29/2005,0.209844597
WEST BROOK,5/30/2005,0.172819072
WEST BROOK,5/31/2005,0.146254895
WEST BROOK,6/1/2005,0.143371456
WEST BROOK,6/2/2005,0.126372742
WEST BROOK,6/3/2005,0.112620241
WEST BROOK,6/4/2005,0.101904863
WEST BROOK,6/5/2005,0.091458686
WEST BROOK,6/6/2005,0.083809842
WEST BROOK,6/7/2005,0.120825307
WEST BROOK,6/8/2005,0.083809842
WEST BROOK,6/9/2005,0.088890951
WEST BROOK,6/10/2005,0.081297019
WEST BROOK,6/11/2005,0.099267519
WEST BROOK,6/12/2005,0.166822939
WEST BROOK,6/13/2005,0.109916921
WEST BROOK,6/14/2005,0.086341246
WEST BROOK,6/15/2005,0.071437529
WEST BROOK,6/16/2005,0.078803067
WEST BROOK,6/17/2005,0.351791804
WEST BROOK,6/18/2005,0.146254895
WEST BROOK,6/19/2005,0.112620241
WEST BROOK,6/20/2005,0.088890951
WEST BROOK,6/21/2005,0.076328289
WEST BROOK,6/22/2005,0.064253514
WEST BROOK,6/23/2005,0.061900888
WEST BROOK,6/24/2005,0.05956995
WEST BROOK,6/25/2005,0.054974882
WEST BROOK,6/26/2005,0.043899724
WEST BROOK,6/27/2005,0.064253514
WEST BROOK,6/28/2005,0.11533954
WEST BROOK,6/29/2005,1.111825334
WEST BROOK,6/30/2005,0.569329242
WEST BROOK,7/1/2005,0.20042479
WEST BROOK,7/2/2005,0.134806487
WEST BROOK,7/3/2005,0.096647217
WEST BROOK,7/4/2005,0.078803067
WEST BROOK,7/5/2005,0.06662742
WEST BROOK,7/6/2005,0.112620241
WEST BROOK,7/7/2005,0.15498856
WEST BROOK,7/8/2005,0.140502143
WEST BROOK,7/9/2005,0.417694288
WEST BROOK,7/10/2005,0.160879109
WEST BROOK,7/11/2005,0.094044192
WEST BROOK,7/12/2005,0.071437529
WEST BROOK,7/13/2005,0.064253514
WEST BROOK,7/14/2005,0.061900888
WEST BROOK,7/15/2005,0.057261132
WEST BROOK,7/16/2005,0.050472015
WEST BROOK,7/17/2005,0.046065464
WEST BROOK,7/18/2005,0.672234741
WEST BROOK,7/19/2005,0.880822674
WEST BROOK,7/20/2005,0.194204296
WEST BROOK,7/21/2005,0.112620241
WEST BROOK,7/22/2005,0.086341246
WEST BROOK,7/23/2005,0.071437529
WEST BROOK,7/24/2005,0.054974882
WEST BROOK,7/25/2005,0.050472015
WEST BROOK,7/26/2005,0.043899724
WEST BROOK,7/27/2005,0.037560314
WEST BROOK,7/28/2005,0.035502161
WEST BROOK,7/29/2005,0.03147316
WEST BROOK,7/30/2005,0.029504141
WEST BROOK,7/31/2005,0.029504141
WEST BROOK,8/1/2005,0.043899724
WEST BROOK,8/2/2005,0.039646458
WEST BROOK,8/3/2005,0.035502161
WEST BROOK,8/4/2005,0.027566786
WEST BROOK,8/5/2005,0.023791645
WEST BROOK,8/6/2005,0.02195642
WEST BROOK,8/7/2005,0.018398087
WEST BROOK,8/8/2005,0.02015802
WEST BROOK,8/9/2005,0.023791645
WEST BROOK,8/10/2005,0.02195642
WEST BROOK,8/11/2005,0.02015802
WEST BROOK,8/12/2005,0.018398087
WEST BROOK,8/13/2005,0.016678461
WEST BROOK,8/14/2005,0.02195642
WEST BROOK,8/15/2005,0.086341246
WEST BROOK,8/16/2005,0.046065464
WEST BROOK,8/17/2005,0.029504141
WEST BROOK,8/18/2005,0.023791645
WEST BROOK,8/19/2005,0.02015802
WEST BROOK,8/20/2005,0.02015802
WEST BROOK,8/21/2005,0.025662214
WEST BROOK,8/22/2005,0.023791645
WEST BROOK,8/23/2005,0.018398087
WEST BROOK,8/24/2005,0.016678461
WEST BROOK,8/25/2005,0.015001215
WEST BROOK,8/26/2005,0.015001215
WEST BROOK,8/27/2005,0.013368709
WEST BROOK,8/28/2005,0.02015802
WEST BROOK,8/29/2005,0.050472015
WEST BROOK,8/30/2005,0.029504141
WEST BROOK,8/31/2005,0.071437529
WEST BROOK,9/1/2005,0.088890951
WEST BROOK,9/2/2005,0.039646458
WEST BROOK,9/3/2005,0.025662214
WEST BROOK,9/4/2005,0.02015802
WEST BROOK,9/5/2005,0.018398087
WEST BROOK,9/6/2005,0.016678461
WEST BROOK,9/7/2005,0.016678461
WEST BROOK,9/8/2005,0.015001215
WEST BROOK,9/9/2005,0.015001215
WEST BROOK,9/10/2005,0.013368709
WEST BROOK,9/11/2005,0.011627882
WEST BROOK,9/12/2005,0.013368709
WEST BROOK,9/13/2005,0.01178366
WEST BROOK,9/14/2005,0.011163619
WEST BROOK,9/15/2005,0.023791645
WEST BROOK,9/16/2005,0.029504141
WEST BROOK,9/17/2005,0.02195642
WEST BROOK,9/18/2005,0.018398087
WEST BROOK,9/19/2005,0.016678461
WEST BROOK,9/20/2005,0.015001215
WEST BROOK,9/21/2005,0.015001215
WEST BROOK,9/22/2005,0.013368709
WEST BROOK,9/23/2005,0.01178366
WEST BROOK,9/24/2005,0.010856704
WEST BROOK,9/25/2005,0.010704035
WEST BROOK,9/26/2005,0.013368709
WEST BROOK,9/27/2005,0.029504141
WEST BROOK,9/28/2005,0.02195642
WEST BROOK,9/29/2005,0.018398087
WEST BROOK,9/30/2005,0.02015802
WEST BROOK,10/1/2005,0.016678461
WEST BROOK,10/2/2005,0.013368709
WEST BROOK,10/3/2005,0.013368709
WEST BROOK,10/4/2005,0.013368709
WEST BROOK,10/5/2005,0.013368709
WEST BROOK,10/6/2005,0.013368709
WEST BROOK,10/7/2005,0.013368709
WEST BROOK,10/8/2005,1.934536516
WEST BROOK,10/9/2005,10.8328716
WEST BROOK,10/10/2005,0.744524165
WEST BROOK,10/11/2005,0.344643304
WEST BROOK,10/12/2005,0.553259944
WEST BROOK,10/13/2005,1.145189624
WEST BROOK,10/14/2005,2.03303237
WEST BROOK,10/15/2005,8.185253779
WEST BROOK,10/16/2005,1.994586293
WEST BROOK,10/17/2005,0.894305353
WEST BROOK,10/18/2005,0.589572906
WEST BROOK,10/19/2005,0.444051966
WEST BROOK,10/20/2005,0.348213063
WEST BROOK,10/21/2005,0.33045503
WEST BROOK,10/22/2005,0.271842822
WEST BROOK,10/23/2005,1.625577633
WEST BROOK,10/24/2005,0.693308101
WEST BROOK,10/25/2005,4.6337943
